--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
205,Matias Maccelli,2022,2023,2,87,12,43,55,-10,22,11,1,0,1,30,13,0,82,14.6,1330,15:17,maccema01
206,Michal Rozsíval,2011,2012,2,87,4,15,19,11,54,2,2,0,2,15,0,0,80,5.0,1703,19:35,rozsimi01
207,Steve Rooney,1987,1988,2,86,9,9,18,-2,274,9,0,0,1,9,0,0,85,10.6,,,roonest01
208,Jude Drouin,1980,1981,2,85,8,16,24,-40,54,5,1,2,1,15,0,1,85,9.4,,,drouiju01
209,Mike Ricci,2006,2007,2,85,10,7,17,-23,73,4,5,1,1,5,1,1,54,18.5,1067,12:33,riccimi01
210,Russell Romaniuk,1992,1995,4,85,10,14,24,-12,46,5,5,0,2,10,4,0,91,11.0,,,romanru01
211,Éric Bélanger,2011,2011,1,82,13,27,40,11,36,11,1,1,2,23,4,0,127,10.2,1422,17:21,belaner01
212,Chris Gratton,2003,2004,2,82,11,19,30,-30,114,8,3,0,1,16,3,0,150,7.3,1239,15:06,grattch01
213,Cale Hulse,2004,2004,1,82,3,17,20,-4,123,2,1,0,0,16,1,0,115,2.6,1760,21:28,hulseca01
214,Dysin Mayo,2022,2023,2,82,4,8,12,-30,35,4,0,0,0,8,0,0,83,4.8,1577,19:14,mayody01
215,Nick Ritchie,2022,2023,2,82,19,16,35,-22,63,15,4,0,2,10,6,0,128,14.8,1117,13:37,ritchni01
216,Sam Gagner,2015,2015,1,81,15,26,41,-28,28,9,6,0,1,20,6,0,183,8.2,1397,17:15,gagnesa01
217,Johan Larsson,2021,2022,2,81,14,15,29,-16,54,13,1,0,3,14,1,0,88,15.9,1245,15:22,larssjo02
218,Peter Marsh,1980,1981,2,81,24,27,51,-54,68,12,12,0,0,19,8,0,250,9.6,,,marshpe01
219,Mark Osborne,1991,1992,2,80,12,20,32,-9,124,12,0,0,2,20,0,0,105,11.4,,,osborma01
220,Mike Ribeiro,2014,2014,1,80,16,31,47,-13,52,12,4,0,3,20,11,0,110,14.5,1440,18:00,ribeimi01
221,Kelly Buchberger,2003,2003,1,79,3,9,12,0,109,2,0,1,0,9,0,0,32,9.4,788,9:59,buchbke01
222,Danny Geoffrion,1981,1982,2,79,20,26,46,-32,87,17,3,0,0,22,4,0,144,13.9,,,geoffda01
223,Mike Lalor,1992,1993,2,79,3,11,14,1,90,3,0,0,0,10,1,0,95,3.2,,,lalormi01
224,Lars-Erik Sjöberg,1980,1980,1,79,7,27,34,-33,48,3,3,1,0,17,10,0,145,4.8,,,sjobela01
225,Boyd Devereaux,2006,2006,1,78,8,14,22,-13,44,7,1,0,1,12,2,0,76,10.5,997,12:47,deverbo01
226,Brad Ference,2003,2004,2,78,0,6,6,-24,131,0,0,0,0,5,1,0,47,0.0,1133,14:32,ferenbr01
227,Enver Lisin,2007,2009,3,78,18,10,28,-36,46,15,3,0,2,8,2,0,167,10.8,1155,14:49,lisinen01
228,Joel Perrault,2006,2010,5,78,12,14,26,-13,68,9,3,0,2,9,5,0,134,9.0,1047,13:25,perrajo01
229,Juuso Välimäki,2023,2023,1,78,4,30,34,-10,59,3,1,0,1,19,11,0,93,4.3,1418,18:11,valimju01
230,Scott Campbell,1980,1981,2,77,4,21,25,-35,191,4,0,0,2,15,5,1,104,3.8,,,campbsc01
231,Barry Legge,1981,1982,2,76,1,8,9,-39,126,1,0,0,0,7,0,1,37,2.7,,,leggeba01
232,Owen Nolan,2007,2007,1,76,16,24,40,-2,56,11,2,3,1,14,10,0,154,10.4,1172,15:25,nolanow01
233,Jim Cummins,1998,1999,2,75,1,7,8,-4,237,1,0,0,0,7,0,0,36,2.8,391,7:07,cummiji01
234,Mike Hartman,1992,1992,1,75,4,4,8,-10,264,4,0,0,1,4,0,0,89,4.5,,,hartmmi01
235,Patrik Nemeth,2023,2023,1,75,0,5,5,-7,30,0,0,0,0,5,0,0,62,0.0,1333,17:46,nemetpa01
236,Geoff Sanderson,2006,2006,1,75,25,21,46,-14,58,13,11,1,1,14,7,0,152,16.4,1034,13:47,sandege01
237,Lyle Moffat,1980,1980,1,74,10,9,19,-24,38,10,0,0,1,7,0,2,86,11.6,,,moffaly01
238,Anton Strålman,2022,2022,1,74,8,15,23,-16,12,8,0,0,1,15,0,0,95,8.4,1579,21:20,stralan01
239,Bryan Erickson,1991,1994,4,73,6,23,29,5,20,4,2,0,2,16,7,0,85,7.1,,,erickbr01
240,Loui Eriksson,2022,2022,1,73,3,16,19,-18,6,2,0,1,0,15,1,0,81,3.7,943,12:55,erikslo01
241,Todd Fedoruk,2009,2009,1,72,6,7,13,-9,72,6,0,0,0,7,0,0,56,10.7,763,10:36,fedorto01
242,Jamie McGinn,2017,2017,1,72,9,8,17,-23,23,9,0,0,2,6,2,0,116,7.8,948,13:10,mcginja01
243,Brandon McMillan,2014,2015,2,72,3,6,9,-18,20,3,0,0,0,6,0,0,79,3.8,796,11:03,mcmilbr01
244,Jim Johnson,1997,1998,2,71,5,8,13,5,92,5,0,0,0,6,0,2,68,7.4,,,johnsji02
245,Joe Vitale,2015,2016,2,71,3,6,9,-10,41,3,0,0,0,6,0,0,56,5.4,792,11:10,vitaljo01
246,Mario Kempe,2018,2019,2,70,6,7,13,4,22,6,0,0,0,7,0,0,77,7.8,781,11:10,kempema01
247,Barry Long,1981,1982,2,70,6,19,25,-48,46,6,0,0,0,17,1,1,96,6.3,,,longba01
248,Craig Norwich,1980,1980,1,70,10,35,45,-10,36,3,7,0,0,15,20,0,218,4.6,,,norwicr01
249,Carl Söderberg,2020,2020,1,70,17,18,35,6,18,11,6,0,1,13,5,0,135,12.6,1113,15:54,soderca01
250,Jeff Halpern,2014,2014,1,69,5,7,12,-8,24,5,0,0,1,7,0,0,45,11.1,710,10:17,halpeje01
251,Joé Juneau,2001,2001,1,69,10,23,33,-2,28,5,5,0,3,13,10,0,100,10.0,1202,17:25,juneajo01
252,Kurt Sauer,2009,2010,2,69,1,6,7,0,36,1,0,0,0,5,0,1,35,2.9,1419,20:34,sauerku01
253,Josh Brown,2023,2023,1,68,4,3,7,-18,87,4,0,0,0,3,0,0,68,5.9,1072,15:46,brownjo01
254,Daniel Cleary,2004,2004,1,68,6,11,17,-8,42,3,0,3,0,10,1,0,83,7.2,898,13:12,clearda01
255,Ken Klee,2009,2009,1,68,1,10,11,9,24,1,0,0,0,10,0,0,47,2.1,1045,15:22,kleeke01
256,Dennis Seidenberg,2006,2007,2,66,2,11,13,-13,30,1,1,0,0,5,6,0,85,2.4,1124,17:02,seidede01
257,David Tanabe,2004,2006,2,66,5,11,16,-1,30,3,2,0,2,7,4,0,109,4.6,1481,22:26,tanabda01
258,Boris Mironov,1994,1994,1,65,7,22,29,-29,96,2,5,0,0,8,14,0,122,5.7,,,mironbo01
259,Josh Gratton,2006,2008,3,64,2,1,3,-11,223,2,0,0,0,1,0,0,43,4.7,405,6:20,grattjo01
260,Robert Lang,2010,2010,1,64,9,20,29,-4,28,6,3,0,1,11,9,0,84,10.7,965,15:05,langro01
261,Jayson More,1997,1998,2,64,6,11,17,10,90,5,0,1,1,9,1,1,58,10.3,,,moreja01
262,Chris Summers,2011,2015,5,64,2,7,9,-22,47,2,0,0,0,7,0,0,45,4.4,867,13:33,summech01
263,Chad Kilger,1996,1998,3,63,6,7,13,-9,29,5,1,0,0,7,0,0,58,10.3,,,kilgech01
264,Kris Manery,1980,1981,2,63,19,13,32,-22,30,10,8,1,0,10,3,0,118,16.1,,,manerkr01
265,Mike York,2008,2008,1,63,6,8,14,-8,4,2,4,0,1,6,2,0,85,7.1,755,11:59,yorkmi01
266,Craig Levie,1982,1983,2,62,8,14,22,-1,79,8,0,0,2,10,4,0,87,9.2,,,leviecr01
267,Lorne Stamler,1980,1980,1,62,8,7,15,-29,12,8,0,0,0,6,0,1,85,9.4,,,stamllo01
268,Jim Vandermeer,2010,2010,1,62,4,8,12,3,60,4,0,0,1,8,0,0,64,6.3,1096,17:41,vandeji01
269,Troy Stecher,2023,2023,1,61,0,7,7,-3,29,0,0,0,0,7,0,0,62,0.0,1036,16:59,stechtr01
270,Neil Wilkinson,1995,1996,2,61,2,8,10,-26,108,1,0,1,1,8,0,0,42,4.8,,,wilkine01
271,Mike Sillinger,2004,2004,1,60,8,6,14,-14,54,7,0,1,0,5,0,1,66,12.1,922,15:22,sillimi01
272,Paul Ysebaert,1994,1994,1,60,9,18,27,-8,18,8,1,0,0,11,7,0,120,7.5,,,ysebapa01
273,Tony Amonte,2003,2003,1,59,13,23,36,-12,26,7,6,0,3,9,14,0,170,7.6,1148,19:27,amontto01
274,Nick Bjugstad,2023,2023,1,59,13,10,23,7,26,11,1,1,0,10,0,0,111,11.7,1002,16:59,bjugsni01
275,Kyle Capobianco,2018,2022,5,59,3,7,10,-18,42,2,1,0,1,6,1,0,54,5.6,928,15:43,capobky01
276,Jan Hrdina,2003,2004,2,59,11,19,30,-7,38,6,5,0,1,15,4,0,64,17.2,1060,17:58,hrdinja01
277,Matthew Spiller,2004,2006,2,59,0,1,1,-12,67,0,0,0,0,1,0,0,25,0.0,630,10:40,spillma01
278,Darren Turcotte,1996,1996,1,59,16,16,32,-3,26,14,2,0,2,10,5,1,134,11.9,,,turcoda01
279,Craig Weller,2008,2008,1,59,3,8,11,-7,80,3,0,0,1,8,0,0,72,4.2,613,10:23,wellecr01
280,B.J. Crombeen,2015,2015,1,58,3,3,6,-6,79,3,0,0,0,3,0,0,43,7.0,469,8:06,crombbj01
281,Nicklas Grossmann,2016,2016,1,58,3,4,7,-3,24,3,0,0,1,4,0,0,42,7.1,1031,17:47,grossni01
282,Larry Hopkins,1980,1983,3,58,13,16,29,9,26,13,0,0,4,16,0,0,71,18.3,,,hopkila01
283,Bill Derlago,1986,1987,2,57,8,11,19,-13,18,6,2,0,1,10,1,0,61,13.1,,,derlabi01
284,Olli Jokinen,2009,2009,1,57,21,21,42,-5,49,13,6,2,2,11,10,0,169,12.4,1035,18:10,jokinol01
285,Sean O'Donnell,2006,2006,1,57,1,7,8,3,121,1,0,0,0,6,1,0,23,4.3,929,16:18,odonnse01
286,Laurent Dauphin,2016,2023,5,56,4,1,5,-8,28,3,0,1,1,1,0,0,67,6.0,599,10:42,dauphla01
287,Bobby Dollas,1984,1986,3,56,0,5,5,-1,66,0,0,0,0,5,0,0,55,0.0,,,dollabo01
288,Georges Laraque,2007,2007,1,56,5,17,22,7,52,4,1,0,0,15,2,0,34,14.7,576,10:17,laraqge01
289,John Slaney,1998,1998,1,55,3,14,17,-3,24,2,1,0,1,8,6,0,74,4.1,,,slanejo01
290,Wyatt Smith,2000,2002,3,54,3,7,10,0,13,2,0,1,0,6,0,1,44,6.8,647,11:59,smithwy01
291,Wojtek Wolski,2010,2011,2,54,12,22,34,0,16,12,0,0,1,20,2,0,96,12.5,853,15:48,wolskwo01
292,Murray Baron,1997,1998,2,53,1,5,6,-10,110,1,0,0,0,5,0,0,28,3.6,,,baronmu01
293,Derick Brassard,2021,2021,1,53,8,12,20,-10,12,4,4,0,1,10,2,0,67,11.9,784,14:48,brassde01
294,Zac Rinaldo,2018,2018,1,53,5,2,7,-7,44,5,0,0,0,2,0,0,56,8.9,598,11:17,rinalza01
295,Antoine Roussel,2022,2022,1,53,4,4,8,-16,59,4,0,0,1,4,0,0,59,6.8,644,12:09,roussan01
296,John Markell,1980,1981,2,52,11,10,21,-23,36,8,3,0,1,7,3,0,57,19.3,,,markejo01
297,Ross Cory,1980,1981,2,51,2,10,12,-25,41,1,1,0,0,7,3,0,48,4.2,,,coryro01
298,Zack Kassian,2023,2023,1,51,2,0,2,-18,50,2,0,0,0,0,0,0,25,8.0,467,9:09,kassiza01
299,Andrew Ladd,2022,2022,1,51,7,5,12,-20,47,4,3,0,0,4,1,0,57,12.3,720,14:07,laddan01
300,John Druce,1993,1993,1,50,6,14,20,-4,37,6,0,0,0,14,0,0,60,10.0,,,drucejo01
301,Travis Roche,2007,2007,1,50,6,13,19,2,22,4,2,0,1,6,7,0,32,18.8,851,17:01,rochetr01
302,Victor Söderström,2021,2023,3,50,1,10,11,-6,30,1,0,0,0,7,3,0,51,2.0,812,16:14,sodervi01
303,Murray Eaves,1981,1986,6,49,4,12,16,-11,7,3,1,0,0,12,0,0,38,10.5,,,eavesmu01
304,Bill Lesuk,1980,1980,1,49,0,1,1,-15,43,0,0,0,0,1,0,0,37,0.0,,,lesukbi01
305,Rob Murray,1992,1999,6,49,2,5,7,0,34,2,0,0,1,5,0,0,24,8.3,108,8:18,murraro01
306,Yanic Perreault,2007,2007,1,49,19,14,33,-2,30,12,7,0,5,9,5,0,101,18.8,861,17:35,perreya01
307,David Hale,2009,2009,1,48,3,6,9,-11,36,3,0,0,0,6,0,0,22,13.6,727,15:08,haleda01
308,Dylan Strome,2017,2019,3,48,7,9,16,-11,14,3,4,0,1,8,1,0,76,9.2,638,13:18,stromdy01
309,Brad Jones,1987,1990,4,47,9,10,19,2,21,8,0,1,1,9,0,1,66,13.6,,,jonesbr01
310,Ryan White,2017,2017,1,46,7,6,13,-8,70,7,0,0,1,6,0,0,43,16.3,504,10:57,whitery01
311,Rick Bowness,1981,1981,1,45,8,17,25,-35,45,8,0,0,1,17,0,0,55,14.5,,,bowneri01
312,Denis Gauthier,2006,2006,1,45,2,9,11,-4,61,2,0,0,0,9,0,0,43,4.7,763,16:58,gauthde01
313,Doug Lecuyer,1981,1981,1,45,6,17,23,-27,66,6,0,0,1,15,0,2,61,9.8,,,lecuydo01
314,Joakim Lindström,2009,2009,1,44,9,11,20,-6,28,6,3,0,2,5,6,0,77,11.7,654,14:52,lindsjo01
315,Tim Young,1984,1984,1,44,15,19,34,-9,25,12,3,0,0,12,5,2,76,19.7,,,youngti01
316,Jerry Butler,1983,1983,1,42,3,6,9,-5,14,2,0,1,1,4,1,1,23,13.0,,,butleje01
317,Josh Jooris,2017,2017,1,42,3,7,10,-3,10,3,0,0,0,6,0,1,64,4.7,555,13:13,joorijo01
318,Anders Steen,1981,1981,1,42,5,11,16,-22,22,2,3,0,1,7,4,0,57,8.8,,,steenan01
319,Sergei Berezin,2002,2002,1,41,7,9,16,-1,4,6,1,0,4,6,3,0,120,5.8,637,15:33,berezse01
320,Todd Gill,2000,2000,1,41,1,6,7,-10,30,1,0,0,1,6,0,0,41,2.4,661,16:07,gillto01
321,Peter Holland,2017,2017,1,40,5,6,11,-14,18,4,1,0,0,6,0,0,66,7.6,526,13:09,hollape01
322,Paul Ranheim,2003,2003,1,40,3,4,7,-4,10,3,0,0,0,3,0,1,34,8.8,479,11:59,ranhepa01
323,Bill Thomas,2006,2008,3,40,9,8,17,-10,10,4,5,0,1,5,3,0,84,10.7,537,13:26,thomabi01
324,Brent Thompson,1995,1997,3,40,0,1,1,-20,106,0,0,0,0,1,0,0,23,0.0,,,thompbr01
325,Drake Berehowsky,2002,2003,2,39,2,6,8,5,69,2,0,0,0,4,2,0,31,6.5,471,12:04,berehdr01
326,Anthony DeAngelo,2017,2017,1,39,5,9,14,-13,37,3,2,0,1,3,6,0,60,8.3,667,17:06,deangan01
327,Brent Hughes,1989,1990,2,39,4,4,8,-11,115,3,0,1,1,4,0,0,44,9.1,,,hughebr02
328,John LeBlanc,1992,1995,4,38,12,3,15,-8,10,5,6,1,2,1,2,0,66,18.2,,,leblajo01
329,Jamie Lundmark,2006,2006,1,38,5,13,18,-1,36,4,1,0,0,7,6,0,61,8.2,479,12:37,lundmja01
330,Tyler Pitlick,2021,2021,1,38,6,5,11,-1,16,5,0,1,0,4,1,0,56,10.7,622,16:22,pitlity01
331,Kevin Porter,2009,2010,2,38,5,5,10,-1,4,4,1,0,2,4,1,0,42,11.9,493,12:58,porteke01
332,Tim Kennedy,2014,2014,1,37,2,6,8,0,4,2,0,0,0,6,0,0,42,4.8,435,11:46,kenneti01
333,Bryan Marchment,1989,1991,3,37,2,4,6,-5,121,2,0,0,0,3,1,0,30,6.7,,,marchbr02
334,Brad McCrimmon,1997,1997,1,37,1,5,6,2,18,1,0,0,0,4,0,1,28,3.6,,,mccribr01
335,Gilbert Brulé,2012,2014,2,36,5,9,14,6,13,4,1,0,0,9,0,0,59,8.5,416,11:34,brulegi01
336,Hilliard Graves,1980,1980,1,35,1,5,6,-13,15,1,0,0,0,5,0,0,27,3.7,,,gravehi01
337,Taylor Hall,2020,2020,1,35,10,17,27,-3,14,8,2,0,1,13,4,0,123,8.1,671,19:10,hallta02
338,Mike Leclerc,2006,2006,1,35,9,12,21,0,29,5,4,0,0,10,2,0,44,20.5,484,13:50,leclemi01
339,Jordan Szwarz,2014,2015,2,35,4,0,4,-8,21,4,0,0,1,0,0,0,33,12.1,346,9:53,szwarjo01
340,Cam Dineen,2022,2022,1,34,0,7,7,-16,4,0,0,0,0,7,0,0,52,0.0,532,15:38,dineeca01
341,Tavis Hansen,1995,2001,5,34,2,1,3,-5,16,2,0,0,0,1,0,0,18,11.1,219,6:51,hanseta01
342,Dave Hunter,1989,1989,1,34,3,1,4,-3,61,2,0,1,0,1,0,0,43,7.0,,,hunteda01
343,Vladislav Kolyachonok,2022,2023,2,34,1,2,3,0,6,1,0,0,0,2,0,0,26,3.8,535,15:43,kolyavl01
344,Kevyn Adams,2007,2007,1,33,1,7,8,-10,8,1,0,0,0,5,1,1,51,2.0,440,13:20,adamske01
345,Jay Beagle,2022,2022,1,33,1,1,2,-20,27,1,0,0,0,1,0,0,24,4.2,455,13:47,beaglja01
346,Andrew Campbell,2015,2015,1,33,0,1,1,-13,10,0,0,0,0,1,0,0,28,0.0,579,17:32,campban01
347,Andrew Ebbett,2011,2011,1,33,2,3,5,-1,4,1,0,1,1,3,0,0,23,8.7,331,10:01,ebbetan01
348,Dylan Guenther,2023,2023,1,33,6,9,15,-7,10,2,4,0,1,7,2,0,53,11.3,433,13:07,guentdy01
349,Chris Joseph,2000,2001,2,33,1,1,2,-9,16,0,0,1,0,1,0,0,46,2.2,431,13:04,josepch01
350,Steve Sullivan,2013,2013,1,33,5,7,12,-8,20,3,2,0,0,3,4,0,48,10.4,474,14:22,sullist01
351,Joël Bouchard,2001,2001,1,32,1,2,3,-8,22,1,0,0,0,2,0,0,26,3.8,463,14:28,bouchjo01
352,Brandon Gormley,2014,2015,2,32,2,2,4,-3,12,1,1,0,0,2,0,0,43,4.7,486,15:12,gormlbr01
353,Jocelyn Lemieux,1997,1998,2,32,4,3,7,0,27,3,1,0,1,3,0,0,36,11.1,,,lemiejo01
354,Michel Petit,1998,1998,1,32,4,2,6,-4,77,3,1,0,0,1,1,0,34,11.8,,,petitmi01
355,Dave Silk,1986,1986,1,32,2,4,6,-6,63,2,0,0,1,4,0,0,30,6.7,,,silkda01
356,Wayne McBean,1994,1994,1,31,2,9,11,-21,24,0,2,0,0,9,0,0,81,2.5,,,mcbeawa01
357,Dave Tomlinson,1994,1994,1,31,1,3,4,-12,24,1,0,0,0,2,0,1,29,3.4,,,tomlida01
358,Ramzi Abid,2003,2003,1,30,10,8,18,1,30,6,4,0,3,6,2,0,52,19.2,375,12:30,abidra01
359,Michael Carcone,2022,2023,2,30,6,3,9,-5,16,6,0,0,0,3,0,0,51,11.8,372,12:25,carcomi01
360,Rick Dudley,1981,1981,1,30,5,5,10,-12,28,5,0,0,0,5,0,0,53,9.4,,,dudleri01
361,Craig Cunningham,2015,2016,2,29,1,4,5,-4,4,1,0,0,0,4,0,0,36,2.8,311,10:44,cunnicr01
362,John Hayden,2021,2021,1,29,2,3,5,-4,37,2,0,0,2,3,0,0,21,9.5,285,9:49,haydejo01
363,Lucas Lessio,2014,2015,2,29,2,3,5,-12,10,2,0,0,0,3,0,0,48,4.2,366,12:38,lessilu01
364,Stewart Malgunas,1996,1996,1,29,0,1,1,-10,32,0,0,0,0,1,0,0,13,0.0,,,malgust01
365,Oleg Mikulchik,1994,1995,2,29,0,3,3,8,29,0,0,0,0,3,0,0,8,0.0,,,mikulol01
366,Randy Cunneyworth,1990,1990,1,28,5,6,11,-7,34,3,2,0,1,4,2,0,51,9.8,,,cunnera01
367,Jason Doig,1996,1999,3,28,1,3,4,-4,50,1,0,0,0,3,0,0,8,12.5,46,5:08,doigja01
368,Michal Grošek,1994,1996,3,28,3,2,5,-5,21,3,0,0,1,2,0,0,32,9.4,,,grosemi01
369,Bryan Helmer,1999,2004,2,28,0,1,1,-3,33,0,0,0,0,1,0,0,21,0.0,302,10:47,helmebr01
370,Mark Arcobello,2015,2015,1,27,9,7,16,-4,6,8,1,0,2,5,2,0,59,15.3,423,15:41,arcobma01
371,Don Barber,1991,1992,2,27,1,5,6,-1,18,1,0,0,0,3,2,0,25,4.0,,,barbedo01
372,Drake Caggiula,2021,2021,1,27,1,6,7,-1,15,1,0,0,0,6,0,0,31,3.2,336,12:26,caggidr01
373,Patrick Fischer,2007,2007,1,27,4,6,10,0,24,4,0,0,1,6,0,0,32,12.5,293,10:51,fischpa01
374,Benoît Hogue,2000,2000,1,27,3,10,13,-1,10,3,0,0,0,9,1,0,39,7.7,425,15:45,hoguebe01
375,Anssi Melametsä,1986,1986,1,27,0,3,3,-5,2,0,0,0,0,3,0,0,20,0.0,,,melaman01
376,Michael Bunting,2019,2021,2,26,11,3,14,-1,14,8,3,0,1,3,0,0,43,25.6,398,15:19,buntimi01
377,Alexander Burmistrov,2017,2017,1,26,5,9,14,-1,6,1,4,0,0,8,1,0,32,15.6,400,15:24,burmial01
378,Steve Downie,2016,2016,1,26,3,3,6,1,53,3,0,0,0,3,0,0,22,13.6,234,9:00,downist01
379,Ryan Dzingel,2022,2022,1,26,4,3,7,-3,35,4,0,0,1,3,0,0,23,17.4,341,13:07,dzingry01
380,Darcy Hordichuk,2002,2003,2,26,0,0,0,-1,96,0,0,0,0,0,0,0,5,0.0,127,4:53,hordida01
381,Dryden Hunt,2021,2021,1,26,3,5,8,-6,4,3,0,0,0,5,0,0,39,7.7,311,11:58,huntdr01
382,David Rundblad,2012,2014,3,26,0,5,5,-9,6,0,0,0,0,3,2,0,34,0.0,387,14:52,rundbda01
383,Aaron Broten,1992,1992,1,25,4,5,9,2,14,4,0,0,3,5,0,0,29,13.8,,,broteaa01
384,Craig Muni,1996,1996,1,25,1,3,4,6,37,1,0,0,0,3,0,0,16,6.3,,,municr01
385,Petr Nedvěd,2006,2006,1,25,2,9,11,-6,34,1,1,0,1,3,6,0,43,4.7,412,16:29,nedvepe01
386,Aaron Ness,2020,2021,2,25,0,1,1,1,0,0,0,0,0,1,0,0,12,0.0,314,12:33,nessaa01
387,Mark Plantery,1981,1981,1,25,1,5,6,-10,14,1,0,0,0,5,0,0,18,5.6,,,plantma01
388,Jordy Douglas,1984,1985,2,24,4,4,8,-14,8,3,1,0,1,3,1,0,20,20.0,,,dougljo01
389,Dave Hoyda,1980,1981,2,24,2,1,3,-4,42,2,0,0,0,1,0,0,9,22.2,,,hoydada01
390,Tom Martin,1985,1987,3,24,2,0,2,2,91,2,0,0,0,0,0,0,8,25.0,,,martito02
391,Riley Nash,2022,2022,1,24,0,4,4,-3,4,0,0,0,0,4,0,0,20,0.0,314,13:05,nashri02
392,Patrick O'Sullivan,2012,2012,1,23,2,2,4,-4,2,2,0,0,0,1,1,0,34,5.9,254,11:03,osullpa01
393,Scott Pellerin,2003,2003,1,23,0,1,1,-5,8,0,0,0,0,1,0,0,17,0.0,219,9:32,pellesc01
394,Steve Leach,1999,1999,1,22,1,1,2,-6,37,1,0,0,0,1,0,0,23,4.3,161,7:18,leachst01
395,Petteri Nokelainen,2010,2012,2,22,1,2,3,-3,6,1,0,0,0,1,1,0,21,4.8,232,10:32,nokelpe01
396,Cal O'Reilly,2012,2012,1,22,2,3,5,-5,2,1,1,0,0,3,0,0,13,15.4,278,12:37,oreilca01
397,Peter Douris,1986,1988,3,21,0,2,2,-3,0,0,0,0,0,2,0,0,5,0.0,,,douripe01
398,Kris Draper,1991,1993,3,20,3,0,3,-6,9,3,0,0,0,0,0,0,25,12.0,,,drapekr01
399,Dallas Eakins,1993,1997,3,20,0,2,2,0,48,0,0,0,0,2,0,0,11,0.0,,,eakinda01
400,Steve Gainey,2006,2006,1,20,0,1,1,-3,20,0,0,0,0,1,0,0,11,0.0,165,8:14,gainest01
401,Tyler Gaudet,2015,2017,3,20,1,3,4,-3,0,1,0,0,0,3,0,0,10,10.0,220,10:59,gaudety01
402,Connor Mackey,2023,2023,1,20,1,3,4,2,39,1,0,0,0,3,0,0,23,4.3,319,15:56,mackeco01
403,Craig Martin,1995,1995,1,20,0,1,1,-4,19,0,0,0,0,1,0,0,3,0.0,,,marticr01
404,Mike Amodeo,1980,1980,1,19,0,0,0,-15,2,0,0,0,0,0,0,0,14,0.0,,,amodemi01
405,Arto Blomsten,1994,1995,2,19,0,2,2,-6,8,0,0,0,0,2,0,0,15,0.0,,,blomsar01
406,Alexandre Bolduc,2012,2015,3,19,0,0,0,-6,6,0,0,0,0,0,0,0,21,0.0,153,8:03,boldual01
407,Stefan Elliott,2016,2016,1,19,2,4,6,-2,4,2,0,0,0,4,0,0,35,5.7,270,14:14,elliost01
408,John Moore,2015,2015,1,19,1,4,5,-11,11,1,0,0,0,0,4,0,21,4.8,356,18:43,moorejo01
409,Richard Mulhern,1981,1981,1,19,0,4,4,-9,14,0,0,0,0,4,0,0,24,0.0,,,mulheri01
410,Denis Pederson,2002,2002,1,19,1,1,2,-2,20,1,0,0,0,1,0,0,18,5.6,200,10:32,pederde01
411,Jordan Weal,2019,2019,1,19,1,1,2,-3,0,0,1,0,0,1,0,0,12,8.3,208,10:57,wealjo01
412,Dan Focht,2002,2003,2,18,0,0,0,-2,21,0,0,0,0,0,0,0,6,0.0,186,10:20,fochtda01
413,Bobby Hull*,1980,1980,1,18,4,6,10,-7,0,3,1,0,0,3,3,0,25,16.0,,,hullbo01
414,Stu Kulak,1989,1989,1,18,2,0,2,-6,24,1,1,0,0,0,0,0,18,11.1,,,kulakst01
415,Tye McGinn,2015,2015,1,18,1,1,2,-1,10,1,0,0,0,1,0,0,25,4.0,174,9:40,mcginty01
416,Jamie Rivers,2006,2006,1,18,0,5,5,2,26,0,0,0,0,1,4,0,32,0.0,362,20:06,riverja01
417,Dwight Schofield,1988,1988,1,18,0,0,0,-3,33,0,0,0,0,0,0,0,3,0.0,,,schofdw01
418,Alex Tanguay,2016,2016,1,18,4,9,13,5,8,3,1,0,1,6,3,0,22,18.2,273,15:09,tangual01
419,Todd Warriner,2002,2002,1,18,0,3,3,-3,8,0,0,0,0,2,1,0,10,0.0,196,10:53,warrito01
420,John Bethel,1980,1980,1,17,0,2,2,-3,4,0,0,0,0,1,1,0,12,0.0,,,bethejo01
421,Jan Jeník,2021,2023,3,17,4,1,5,-3,15,4,0,0,1,1,0,0,25,16.0,175,10:17,jenikja01
422,Nick Johnson,2013,2013,1,17,4,2,6,3,0,3,1,0,1,2,0,0,23,17.4,169,9:57,johnsni01
423,Ivan Novoseltsev,2004,2004,1,17,2,0,2,-7,6,2,0,0,0,0,0,0,23,8.7,173,10:11,novosiv01
424,Ed Ronan,1996,1996,1,17,0,0,0,-3,16,0,0,0,0,0,0,0,13,0.0,,,ronaned01
425,Alfie Turcotte,1988,1989,2,17,1,3,4,-10,2,1,0,0,0,3,0,0,13,7.7,,,turcoal01
426,Brendan Bell,2007,2008,2,16,0,2,2,-10,8,0,0,0,0,1,1,0,18,0.0,269,16:49,bellbr02
427,David Cullen,2001,2002,2,16,0,0,0,-4,6,0,0,0,0,0,0,0,3,0.0,198,12:22,culleda01
